partnumber,VehicleRawProperties,VehicleDataStandard,TypeId,ImportId,ImportTable,VehicleImportRegion,Brand,UvdbFromYearID,UvdbToYearID,Action,,,,,,,,,,,,,,,,
SPC02093,"{""Seat Ibiza Mk 4 (6J)"":""Hatchback 1.2TDi1.4TDi,1.6TDi,1.9TDi,2.0TDi FR,Including Bocanegra, 2008-2017 (6J)""}",0,,407,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02038,"{""Seat Ibiza Mk 5 (6P)"":""Hatchback 1.0MPi1.0TSi,1.5TSi,1.6TDi,Manual & DSG, 2017- (6F)""}",0,,408,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02001,"{""Seat Leon Mk 1 (1M)"":""Hatchback (2WD) 1.4 16v1.6,1.6 16v,1.8 20v,1.8T 20v,2.8 VR6,1.9SDi,1.9TDi,Excluding Cupra R, 2000-2005 (1M)""}",0,,409,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02107,"{""Seat Leon Mk 1 (1M)"":""Hatchback (2WD) 1.8T 20v Cupra R 2000-2005 (1M)""}",0,,410,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04013,"{""Seat Leon Mk 1 (1M)"":""Hatchback (4WD) 1.8T1.9TDi,2.8 V6, 2000-2005 (1M)""}",0,,411,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC13036,"{""Seat Leon Mk 2 (1P)"":""Hatchback 1.2TSi1.4,1.4TSi,1.6,1.8TSi,2.0FSi,2.0TFSi,2.0TFSi FR,2.0TSi FR,Manual & DSG, 2005-2012 (1P)""}",0,,412,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC12036,"{""Seat Leon Mk 2 (1P)"":""Hatchback 1.6TDi1.9TDi,2.0TDi,Manual & DSG, 2005-2012 (1P)""}",0,,413,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC11036,"{""Seat Leon Mk 2 (1P)"":""Hatchback 2.0TFSi Cupra2.0TFSi Cupra R,2.0TFSi Copa,2.0TFSi Cupra 310 Ltd.Edition,Manual & DSG, 2005-2012 (1P)""}",0,,414,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02148,"{""Seat Leon Mk 3 (5F)"":""Coupe 1.2TSi1.4TSi,1.8TSi,1.6TDi,Manual & DSG, 2012- (5F)""}",0,,415,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC09148,"{""Seat Leon Mk 3 (5F)"":""Coupe 2.0TSi2.0TSi Cupra,2.0TSi Cupra R,2.0TDi,Manual & DSG, 2012- (5F)""}",0,,416,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02148,"{""Seat Leon Mk 3 (5F)"":""Estate 1.2TSi1.4TSi,1.8TSi,1.6TDi,Manual & DSG, 2012- (5F)""}",0,,417,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC09148,"{""Seat Leon Mk 3 (5F)"":""Estate 2.0TSi2.0TSi Cupra,2.0TSi Cupra R,2.0TDi,Manual & DSG, 2012- (5F)""}",0,,418,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02148,"{""Seat Leon Mk 3 (5F)"":""Hatchback 1.2TSi1.4TSi,1.8TSi,1.6TDi,Manual & DSG, 2012- (5F)""}",0,,419,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC09148,"{""Seat Leon Mk 3 (5F)"":""Hatchback 2.0TSi2.0TSi Cupra,2.0TSi Cupra R,2.0TDi,Manual & DSG, 2012- (5F)""}",0,,420,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01144,"{""Seat Mii"":""Hatchback 1.0 2011-""}",0,,421,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01005,"{""Seat Toledo Mk 1 (1L)"":""Saloon (2WD) 1.61.8,1.8 16V,2.0,2.0 16v,1.9D,1.9TD,1.9TDi, 1991-1998 (1L)""}",0,,422,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03001,"{""Seat Toledo Mk 2 (1M)"":""Saloon (2WD) 1.4 16v1.6,1.6 16v,1.8 20v,1.8T 20v,2.0 16v,2.3 V5,1.9TDi,1.9TDi PD, 1998-2004 (1M)""}",0,,423,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC15036,"{""Seat Toledo Mk 3 (5P)"":""MPV 1.41.6,1.8TSi,2.0FSi,2.0TFSi,Manual & DSG, 2004-2012 (5P)""}",0,,424,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC14036,"{""Seat Toledo Mk 3 (5P)"":""MPV 1.9TDi2.0TDi,Manual & DSG, 2004-2012 (5P)""}",0,,425,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02144,"{""Skoda Citigo"":""Hatchback 1.0 2011-""}",0,,426,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04072,"{""Skoda Fabia Mk 1 (6Y)"":""Estate 1.0 8v1.2 MPi,1.2HTP,1.4MPi,1.4 16v,2.0 8v,1.4TDi,1.9SDi,1.9TDi,1.9TDi vRS, 1999-2007 (6Y)""}",0,,427,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04072,"{""Skoda Fabia Mk 1 (6Y)"":""Hatchback 1.0 8v1.2 MPi,1.2HTP,1.4MPi,1.4 16v,2.0 8v,1.4TDi,1.9SDi,1.9TDi,1.9TDi vRS, 1999-2007 (6Y)""}",0,,428,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03093,"{""Skoda Fabia Mk 2 (5J)"":""Estate 1.2MPi1.2TSi,1.4MPi,1.4TSi,1.6MPi,1.2TDi,1.4TDi,1.6TDi,1.9TDi, 2007-2014 (5J)""}",0,,429,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03093,"{""Skoda Fabia Mk 2 (5J)"":""Hatchback 1.2MPi1.2TSi,1.4MPi,1.4TSi,1.6MPi,1.2TDi,1.4TDi,1.6TDi,1.9TDi, 2007-2014 (5J)""}",0,,430,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04093,"{""Skoda Fabia Mk 3 (NJ)"":""Estate 1.0MPi1.2TSi,1.4TDi, 2015- (NJ)""}",0,,431,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04093,"{""Skoda Fabia Mk 3 (NJ)"":""Hatchback 1.0MPi1.2TSi,1.4TDi, 2015- (NJ)""}",0,,432,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04001,"{""Skoda Octavia Mk 1 (1U)"":""Estate (2WD) 1.4 8v1.4 16v,1.6 8v,1.8 20v,1.8T,2.0,1.9SDi,1.9TDi,Excluding vRS models, 1997-2004 (1U)""}",0,,433,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03107,"{""Skoda Octavia Mk 1 (1U)"":""Estate (2WD) 1.8T 20v vRS  1996-2004 (1U)""}",0,,434,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05013,"{""Skoda Octavia Mk 1 (1U)"":""Estate (4WD) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1996-2004 (1U)""}",0,,435,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04001,"{""Skoda Octavia Mk 1 (1U)"":""Saloon (2WD) 1.4 8v1.4 16v,1.6 8v,1.8 20v,1.8T,2.0,1.9SDi,1.9TDi,Excluding vRS models, 1997-2004 (1U)""}",0,,436,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03107,"{""Skoda Octavia Mk 1 (1U)"":""Saloon (2WD) 1.8T 20v vRS  1996-2004 (1U)""}",0,,437,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05013,"{""Skoda Octavia Mk 1 (1U)"":""Saloon (4WD) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1996-2004 (1U)""}",0,,438,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC18051,"{""Skoda Octavia Mk 2 (1Z)"":""Estate (2WD & 4WD) 1.2TSi1.3MPi,1.4MPi,1.4TSi,1.6 8v,1.6MPi,1.6FSi,1.8TSi,2.0MPi,2.0FSi,Manual & DSG, 2004-2012 (1Z)""}",0,,439,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC17051,"{""Skoda Octavia Mk 2 (1Z)"":""Estate (2WD & 4WD) 1.6TDi1.9TDi,2.0TDi,Manual & DSG, 2004-2012 (1Z)""}",0,,440,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC16051,"{""Skoda Octavia Mk 2 (1Z)"":""Estate (2WD & 4WD) 2.0TFSi vRS2.0TSi vRS,2.0TDi vRS,Manual & DSG, 2004-2012 (1Z)""}",0,,441,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC18051,"{""Skoda Octavia Mk 2 (1Z)"":""Saloon (2WD & 4WD) 1.2TSi1.3MPi,1.4MPi,1.4TSi,1.6 8v,1.6MPi,1.6FSi,1.8TSi,2.0MPi,2.0FSi,Manual & DSG, 2004-2012 (1Z)""}",0,,442,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC17051,"{""Skoda Octavia Mk 2 (1Z)"":""Saloon (2WD & 4WD) 1.6TDi1.9TDi,2.0TDi,Manual & DSG, 2004-2012 (1Z)""}",0,,443,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC16051,"{""Skoda Octavia Mk 2 (1Z)"":""Saloon (2WD & 4WD) 2.0TFSi vRS2.0TSi vRS,2.0TDi vRS,Manual & DSG, 2004-2012 (1Z)""}",0,,444,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03148,"{""Skoda Octavia Mk 3 (5E)"":""Estate (2WD & 4WD) 1.2TSi1.4TSi,1.8TSi,1.6TDi,Manual & DSG, 2013- (5E)""}",0,,445,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC10148,"{""Skoda Octavia Mk 3 (5E)"":""Estate (2WD & 4WD) 2.0TSi2.0TDi,2.0TSi vRS,2.0TDi vRS,Manual & DSG, 2013- (5E)""}",0,,446,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03148,"{""Skoda Octavia Mk 3 (5E)"":""Saloon (2WD & 4WD) 1.2TSi1.4TSi,1.8TSi,1.6TDi,Manual & DSG, 2013- (5E)""}",0,,447,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC10148,"{""Skoda Octavia Mk 3 (5E)"":""Saloon (2WD & 4WD) 2.0TSi2.0TDi,2.0TSi vRS,2.0TDi vRS,Manual & DSG, 2013- (5E)""}",0,,448,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05018,"{""Skoda Superb Mk 1 (3U)"":""Estate (2WD) 1.8T2.0,2.8 V6,1.9TDi,2.5 V6 TDi,Manual & DSG, 2002-2008 (3U)""}",0,,449,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05018,"{""Skoda Superb Mk 1 (3U)"":""Saloon (2WD) 1.8T2.0,2.8 V6,1.9TDi,2.5 V6 TDi,Manual & DSG, 2002-2008 (3U)""}",0,,450,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05051,"{""Skoda Superb Mk 2 (3T)"":""Estate 1.4TSi1.8TSi,2.0TSi,Manual & DSG, 2008-2015 (3T)""}",0,,451,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC06051,"{""Skoda Superb Mk 2 (3T)"":""Estate 1.6TDi1.9TDi,2.0TDi,Manual & DSG, 2008-2015 (3T)""}",0,,452,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05051,"{""Skoda Superb Mk 2 (3T)"":""Saloon 1.4TSi1.8TSi,2.0TSi,Manual & DSG, 2008-2015 (3T)""}",0,,453,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC06051,"{""Skoda Superb Mk 2 (3T)"":""Saloon 1.6TDi1.9TDi,2.0TDi,Manual & DSG, 2008-2015 (3T)""}",0,,454,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC11148,"{""Skoda Superb Mk 3 (3V)"":""Estate (2WD & 4WD) 1.4TSi1.8TSi,1.6TDi,Manual & DSG, 2015- (3V)""}",0,,455,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC12148,"{""Skoda Superb Mk 3 (3V)"":""Estate (2WD & 4WD) 2.0TSi2.0TDi,Manual & DSG, 2015- (3V)""}",0,,456,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC11148,"{""Skoda Superb Mk 3 (3V)"":""Saloon (2WD & 4WD) 1.4TSi1.8TSi,1.6TDi,Manual & DSG, 2015- (3V)""}",0,,457,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC12148,"{""Skoda Superb Mk 3 (3V)"":""Saloon (2WD & 4WD) 2.0TSi2.0TDi,Manual & DSG, 2015- (3V)""}",0,,458,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03029,"{""Vauxhall Adam"":""Hatchback 1.0T SIDi1.2 Eco,1.4 Eco, 2012-""}",0,,459,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02024,"{""Vauxhall Astra Mk 5 (H)"":""Estate 1.6 16V1.6T,1.8 16V,2.0T,2.2 16V,1.3CDTi,1.7CDTi,1.9CDTi,Excluding van & models with IDS, 2004-2010 (H)""}",0,,460,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03024,"{""Vauxhall Astra Mk 5 (H)"":""GTC 1.6 16V1.6T,1.8 16V,2.0T,2.2 16V,1.3CDTi,1.7CDTi,1.9CDTi,Excluding van & models with IDS, 2004-2010 (H)""}",0,,461,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01024,"{""Vauxhall Astra Mk 5 (H)"":""Hatchback 1.6 16V1.6T,1.8 16V,2.0T,2.2 16V,1.3CDTi,1.7CDTi,1.9CDTi,Excluding van & models with IDS, 2004-2010 (H)""}",0,,462,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04024,"{""Vauxhall Astra Mk 5 (H)"":""TwinTop 1.6 16V1.6T,1.8 16V,2.0T,1.9CDTi,Excluding van & models with IDS, 2004-2010 (H)""}",0,,463,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05029,"{""Vauxhall Corsa Mk 3 (D)"":""Hatchback 1.01.2,1.2VVT,1.4VVT,1.4T,1.4 16V, 2006-2014 (D)""}",0,,464,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04029,"{""Vauxhall Corsa Mk 3 (D)"":""Hatchback 1.3CDTi1.7CDTi, 2006-2014 (D)""}",0,,465,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC06029,"{""Vauxhall Corsa Mk 3 (D)"":""Hatchback 1.6 Turbo OPC1.6 Turbo VXR,1.6 Turbo Nurburgring, 2006-2014 (D)""}",0,,466,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC07029,"{""Vauxhall Corsa Mk 4 (E)"":""Hatchback 1.0T SIDi1.3CDTi, 2014- (E)""}",0,,467,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC08029,"{""Vauxhall Corsa Mk 4 (E)"":""Hatchback 1.21.4,1.4 Turbo, 2014- (E)""}",0,,468,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC09029,"{""Vauxhall Corsa Mk 4 (E)"":""Hatchback 1.6 Turbo OPC1.6 Turbo VXR, 2014- (E)""}",0,,469,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01124,"{""Vauxhall Insignia"":""Estate (2WD) 1.4T1.6VVT,1.6T,2.0T,2.8TV6,2.0CDTi,Excluding OPC models, 2008-2017""}",0,,470,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01124,"{""Vauxhall Insignia"":""Saloon (2WD) 1.4T1.6VVT,1.6T,2.0T,2.8TV6,2.0CDTi,Excluding OPC models, 2008-2017""}",0,,471,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02111,"{""Vauxhall Vectra C"":""Estate 1.61.8,2.0 16V,2.2,2.2D,1.9CDTi,2.2 DTi 16V, 2002-2008 (C)""}",0,,472,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01111,"{""Vauxhall Vectra C"":""Saloon 1.61.8,2.0 16V,2.2,2.2D,1.9CDTi,2.2 DTi 16V, 2002-2008 (C)""}",0,,473,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01082,"{""Volvo C30"":""Hatchback (2WD) 1.61.8,2.0,2.4, 2006-2013""}",0,,474,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02082,"{""Volvo C30"":""Hatchback (2WD) 1.6D2.0D,2.4D D5, 2006-2013""}",0,,475,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03082,"{""Volvo C30"":""Hatchback (2WD) 2.5 Turbo T5 2006-2013""}",0,,476,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC16168,"{""VW Arteon"":""Fastback (2WD & 4Motion) 1.5TSi2.0TSi,2.0TDi,Manual & DSG, 2017- (3H7)""}",0,,477,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC19036,"{""VW Beetle (A5)"":""Cabriolet (2WD) 1.2TSi1.4TSi,1.8TSi,2.0TSi,1.6TDi,2.0TDi,Manual & DSG, 2011- (A5/5C)""}",0,,478,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC19036,"{""VW Beetle (A5)"":""Hatchback (2WD) 1.2TSi1.4TSi,1.8TSi,2.0TSi,1.6TDi,2.0TDi,Manual & DSG, 2011- (A5/5C)""}",0,,479,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05001,"{""VW Beetle"":""Cabriolet (2WD) 1.41.6,1.8,1.8T,2.0,2.3 V5,1.9TDi, 1998-2010 (1Y)""}",0,,480,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05001,"{""VW Beetle"":""Hatchback (2WD) 1.41.6,1.8,1.8T,2.0,2.3 V5,1.9TDi, 1998-2010 (9C/1C)""}",0,,481,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC06001,"{""VW Bora (1J)"":""Estate (2WD) 1.41.6,1.6 16v,1.8,1.8T,2.0,2.3 V5,2.8 V6,1.9SDi,1.9TDi, 1997-2006 (1J)""}",0,,482,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC06013,"{""VW Bora (1J)"":""Estate (4Motion) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1999-2005 (1J)""}",0,,483,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC06001,"{""VW Bora (1J)"":""Saloon (2WD) 1.41.6,1.6 16v,1.8,1.8T,2.0,2.3 V5,2.8 V6,1.9SDi,1.9TDi, 1997-2006 (1J)""}",0,,484,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC06013,"{""VW Bora (1J)"":""Saloon (4Motion) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1999-2005 (1J)""}",0,,485,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01198,"{""VW Caddy Mk 3 (2K)"":""Van (2WD) 1.2TSi1.4 16v,1.6 8v,1.6TDi,Manual & DSG. Excluding Life models, 2003-2015 (2K)""}",0,,486,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01199,"{""VW Caddy Mk 3 (2K)"":""Van (2WD) 1.9TDi2.0TDi,Manual & DSG. Excluding Life models, 2003-2015 (2K)""}",0,,487,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02005,"{""VW Corrado"":""Coupe (2WD) 1.8 G601.8 16v,2.0 8v,2.0 16v,2.9 VR6, 1989-1996 (53i)""}",0,,488,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC20036,"{""VW Eos"":""Cabriolet 1.4TSi1.6FSi,2.0FSi,2.0TSi,Manual & DSG, 2004-2011 (1F)""}",0,,489,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC21036,"{""VW Eos"":""Cabriolet 2.0TFSi2.0TDi,Manual & DSG, 2004-2011 (1F)""}",0,,490,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC20051,"{""VW Eos"":""Cabriolet 3.2 V6Manual & DSG, 2004-2011 (1F)""}",0,,491,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05072,"{""VW Fox"":""Hatchback 1.21.4,1.4TDi, 2005- (5Z)""}",0,,492,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC01006,"{""VW Golf Mk 1 (17)"":""Hatchback 1.11.3,1.5,1.6,1.8,1.8 GTi,1.6D,1.6TD,1.6GTD, 1974-1983 (17)""}",0,,493,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC02006,"{""VW Golf Mk 1 (17)"":""Cabriolet 1.11.3,1.5,1.6,1.8,1.8 GTi,1.6D,1.6TD,1.6GTD, 1979-1993 (155)""}",0,,494,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC03005,"{""VW Golf Mk 2 (1G)"":""Hatchback (2WD) 1.01.3,1.6,1.8,1.8 G60,1.8 GTi 8v,1.8 GTi 16v,1.6D,1.6TD,Excluding Syncro & Rallye models, 1983-1991 (19E)""}",0,,495,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC04005,"{""VW Golf Mk 3 (1H)"":""Cabriolet (2WD) 1.61.8,2.0,1.9TDi, 1993- (1E)""}",0,,496,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC05005,"{""VW Golf Mk 3 (1H)"":""Hatchback (2WD) 1.41.6,1.8,2.0,2.0 8v GTi,2.0 16v GTi,2.8 VR6,1.9D,1.9SDi,1.9TDi, 1991-1997 (1H)""}",0,,497,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC07001,"{""VW Golf Mk 4 (1J)"":""Estate (2WD) 1.41.6,1.6 16v,1.8,1.8T,2.0,2.3 V5,2.8 V6,1.9SDi,1.9TDi, 1997-2006 (1J)""}",0,,498,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC07013,"{""VW Golf Mk 4 (1J)"":""Estate (4Motion) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1999-2005 (1J)""}",0,,499,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC07001,"{""VW Golf Mk 4 (1J)"":""Hatchback (2WD) 1.41.6,1.6 16v,1.8,1.8T,2.0,2.3 V5,2.8 V6,1.9SDi,1.9TDi, 1997-2006 (1J)""}",0,,500,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC07013,"{""VW Golf Mk 4 (1J)"":""Hatchback (4Motion) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1999-2005 (1J)""}",0,,501,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC08013,"{""VW Golf Mk 4 (1J)"":""Hatchback (4Motion) R32 3.2 V6 2002-2004 (1J)""}",0,,502,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC26051,"{""VW Golf Mk 5 (1K)"":""Estate (2WD) 1.41.4FSi,1.6,1.6FSi,1.4TSi,2.0FSi,Manual & DSG, 2003-2008 (1K)""}",0,,503,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC24051,"{""VW Golf Mk 5 (1K)"":""Estate (2WD) 1.9TDi2.0SDi,2.0TDi,Manual & DSG, 2003-2008 (1K)""}",0,,504,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC22051,"{""VW Golf Mk 5 (1K)"":""Estate (2WD) 2.0TFSi GTi2.0TFSi GTi Edition 30,Manual & DSG, 2003-2008 (1K)""}",0,,505,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC25051,"{""VW Golf Mk 5 (1K)"":""Estate (4Motion) 2.0FSi2.0TFSi,2.0TDi,Manual & DSG, 2003-2008 (1K)""}",0,,506,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC26036,"{""VW Golf Mk 5 (1K)"":""Hatchback (2WD) 1.41.4FSi,1.6,1.6FSi,1.4TSi,2.0FSi,Manual & DSG, 2003-2008 (1K)""}",0,,507,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC24036,"{""VW Golf Mk 5 (1K)"":""Hatchback (2WD) 1.9TDi2.0SDi,2.0TDi,Manual & DSG, 2003-2008 (1K)""}",0,,508,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC22036,"{""VW Golf Mk 5 (1K)"":""Hatchback (2WD) 2.0TFSi GTi2.0TFSi GTi Edition 30,Manual & DSG, 2003-2008 (1K)""}",0,,509,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC25036,"{""VW Golf Mk 5 (1K)"":""Hatchback (4Motion) 2.0FSi2.0TFSi,2.0TDi,Manual & DSG, 2003-2008 (1K)""}",0,,510,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC23051,"{""VW Golf Mk 5 (1K)"":""Hatchback (4Motion) R32 3.2V6Manual & DSG, 2003-2008 (1K)""}",0,,511,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC32051,"{""VW Golf Mk 6 (5K)"":""Cabriolet (2WD) 1.41.6,1.2TSi,1.4TSi,1.8TSi,2.0TFSi,1.9TDi,2.0TDi,Manual & DSG, 2008-2012 (5K)""}",0,,512,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC31051,"{""VW Golf Mk 6 (5K)"":""Estate (2WD) 1.41.6,1.2TSi,1.4TSi,1.8TSi,Manual & DSG, 2008-2012 (5K)""}",0,,513,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPC29051,"{""VW Golf Mk 6 (5K)"":""Estate (2WD) 1.6TDi2.0TDi,2.0GTD,Manual & DSG, 2008-2012 (5K)""}",0,,514,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
