partnumber,VehicleRawProperties_asli,VehicleRawProperties,make,Model,engine,Years,VehicleDataStandard,TypeId,ImportId,ImportTable,VehicleImportRegion,UvdbFromYearID,UvdbToYearID,Action,format_data,format_data
36168,BMW 1 2.0D 05-,BMW 1 2.0D ,,,,2005,,,,,,,,,"{""make"": ""BMW"", ""model"": ""1"", ""engine"": ""2.0D""}","{""make"": ""BMW"", ""model"": ""1"", ""engine"": ""2.0D""}"
36169,KIA Picanto 1.0 11-,KIA Picanto 1.0 ,,,,2011,,,,,,,,,"{""make"": ""KIA"", ""model"": ""Picanto"", ""engine"": ""1.0""}","{""make"": ""KIA"", ""model"": ""Picanto"", ""engine"": ""1.0""}"
36170,PEUGEOT 307 2.0D 01-,PEUGEOT 307 2.0D ,,,,2001,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""307"", ""engine"": ""2.0D""}","{""make"": ""PEUGEOT"", ""model"": ""307"", ""engine"": ""2.0D""}"
36171,TOYOTA AURIS 07-,TOYOTA AURIS ,,,,2007,,,,,,,,,"{""make"": ""TOYOTA"", ""model"": ""AURIS"", ""engine"": """"}","{""make"": ""TOYOTA"", ""model"": ""AURIS"", ""engine"": """"}"
36172,FORD FOCUS 11-,FORD FOCUS ,,,,2011,,,,,,,,,"{""make"": ""FORD"", ""model"": ""FOCUS"", ""engine"": """"}","{""make"": ""FORD"", ""model"": ""FOCUS"", ""engine"": """"}"
36173,FORD MONDEO /Galaxy 06-,FORD MONDEO /Galaxy ,,,,2006,,,,,,,,,"{""make"": ""FORD"", ""model"": ""MONDEO"", ""engine"": ""/Galaxy""}","{""make"": ""FORD"", ""model"": ""MONDEO"", ""engine"": ""/Galaxy""}"
36174,LAND-ROVER Freelander 07-,LAND-ROVER Freelander ,,,,2007,,,,,,,,,"{""make"": ""LAND-ROVER"", ""model"": ""Freelander"", ""engine"": """"}","{""make"": ""LAND-ROVER"", ""model"": ""Freelander"", ""engine"": """"}"
36175,KIA SORENTO 02-,KIA SORENTO ,,,,2002,,,,,,,,,"{""make"": ""KIA"", ""model"": ""SORENTO"", ""engine"": """"}","{""make"": ""KIA"", ""model"": ""SORENTO"", ""engine"": """"}"
36176,KIA RIO 05-,KIA RIO ,,,,2005,,,,,,,,,"{""make"": ""KIA"", ""model"": ""RIO"", ""engine"": """"}","{""make"": ""KIA"", ""model"": ""RIO"", ""engine"": """"}"
36177,KIA Sportage 10-,KIA Sportage ,,,,2010,,,,,,,,,"{""make"": ""KIA"", ""model"": ""Sportage"", ""engine"": """"}","{""make"": ""KIA"", ""model"": ""Sportage"", ""engine"": """"}"
36178,HYUNDAI i30 07-,HYUNDAI i30 ,,,,2007,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""i30"", ""engine"": """"}","{""make"": ""HYUNDAI"", ""model"": ""i30"", ""engine"": """"}"
36179,HYUNDAI i30 07-,HYUNDAI i30 ,,,,2007,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""i30"", ""engine"": """"}","{""make"": ""HYUNDAI"", ""model"": ""i30"", ""engine"": """"}"
36180,HYUNDAI i30 12-,HYUNDAI i30 ,,,,2012,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""i30"", ""engine"": """"}","{""make"": ""HYUNDAI"", ""model"": ""i30"", ""engine"": """"}"
36181,HYUNDAI KONA 18-,HYUNDAI KONA ,,,,2018,,,,,,,,,"{""make"": ""HYUNDAI"", ""model"": ""KONA"", ""engine"": """"}","{""make"": ""HYUNDAI"", ""model"": ""KONA"", ""engine"": """"}"
36182,OPEL MOKKA 11-,OPEL MOKKA ,,,,2011,,,,,,,,,"{""make"": ""OPEL"", ""model"": ""MOKKA"", ""engine"": """"}","{""make"": ""OPEL"", ""model"": ""MOKKA"", ""engine"": """"}"
36183,MINI 07-,MINI ,,,,2007,,,,,,,,,"{""make"": ""MINI"", ""model"": """", ""engine"": """"}","{""make"": ""MINI"", ""model"": """", ""engine"": """"}"
36184,FIAT 500X 14-,FIAT 500X ,,,,2014,,,,,,,,,"{""make"": ""FIAT"", ""model"": ""500X"", ""engine"": """"}","{""make"": ""FIAT"", ""model"": ""500X"", ""engine"": """"}"
36185,MINI 01-,MINI ,,,,2001,,,,,,,,,"{""make"": ""MINI"", ""model"": """", ""engine"": """"}","{""make"": ""MINI"", ""model"": """", ""engine"": """"}"
36186,BMW 5-Series 10-,BMW 5-Series ,,,,2010,,,,,,,,,"{""make"": ""BMW"", ""model"": ""5-Series"", ""engine"": """"}","{""make"": ""BMW"", ""model"": ""5-Series"", ""engine"": """"}"
36187,RENAULT Traffic II  01-,RENAULT Traffic II  ,,,,2001,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Traffic"", ""engine"": ""II""}","{""make"": ""RENAULT"", ""model"": ""Traffic"", ""engine"": ""II""}"
36188,AUDI A6 04-,AUDI A6 ,,,,2004,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": """"}","{""make"": ""AUDI"", ""model"": ""A6"", ""engine"": """"}"
36189,AUDI A4/Q5 08-,AUDI A4/Q5 ,,,,2008,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4/Q5"", ""engine"": """"}","{""make"": ""AUDI"", ""model"": ""A4/Q5"", ""engine"": """"}"
36190,BMW 1/3  Series 05-,BMW 1/3  Series ,,,,2005,,,,,,,,,"{""make"": ""BMW"", ""model"": ""1/3"", ""engine"": """"}","{""make"": ""BMW"", ""model"": ""1/3"", ""engine"": """"}"
36191,MAZDA 6 03-,MAZDA 6 ,,,,2003,,,,,,,,,"{""make"": ""MAZDA"", ""model"": ""6"", ""engine"": """"}","{""make"": ""MAZDA"", ""model"": ""6"", ""engine"": """"}"
36192,VOLVO FH 12-,VOLVO FH ,,,,2012,,,,,,,,,"{""make"": ""VOLVO"", ""model"": ""FH"", ""engine"": """"}","{""make"": ""VOLVO"", ""model"": ""FH"", ""engine"": """"}"
36193,Mitsubishi L200 05-,Mitsubishi L200 ,,,,2005,,,,,,,,,"{""make"": ""Mitsubishi"", ""model"": ""L200"", ""engine"": """"}","{""make"": ""Mitsubishi"", ""model"": ""L200"", ""engine"": """"}"
36194,BMW X5 Series 19-,BMW X5 Series ,,,,2019,,,,,,,,,"{""make"": ""BMW"", ""model"": ""X5"", ""engine"": ""Series""}","{""make"": ""BMW"", ""model"": ""X5"", ""engine"": ""Series""}"
36195,FORD C-Max  03-,FORD C-Max  ,,,,2003,,,,,,,,,"{""make"": ""FORD"", ""model"": ""C-Max"", ""engine"": """"}","{""make"": ""FORD"", ""model"": ""C-Max"", ""engine"": """"}"
33018,BMW 3 2.0 83-,BMW 3 2.0 ,,,,1983,,,,,,,,,"{""make"": ""BMW"", ""model"": ""3"", ""engine"": ""2.0""}","{""make"": ""BMW"", ""model"": ""3"", ""engine"": ""2.0""}"
33020,BMW 5 2.0 88-,BMW 5 2.0 ,,,,1988,,,,,,,,,"{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""2.0""}","{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""2.0""}"
33021,BMW 3 1.6 91-,BMW 3 1.6 ,,,,1991,,,,,,,,,"{""make"": ""BMW"", ""model"": ""3"", ""engine"": ""1.6""}","{""make"": ""BMW"", ""model"": ""3"", ""engine"": ""1.6""}"
33022,CITROËN AX 1.1 87-,CITROËN AX 1.1 ,,,,1987,,,,,,,,,"{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""AX"", ""engine"": ""1.1""}","{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""AX"", ""engine"": ""1.1""}"
33023,HONDA Civic 1.4 96-,HONDA Civic 1.4 ,,,,1996,,,,,,,,,"{""make"": ""HONDA"", ""model"": ""Civic"", ""engine"": ""1.4""}","{""make"": ""HONDA"", ""model"": ""Civic"", ""engine"": ""1.4""}"
33026,MERCEDES 200-Series 2.5D 85-,MERCEDES Series 2.5D ,,,,200,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""2.5D""}","{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""2.5D""}"
33027,MERCEDES 300-Series 3.0 78-,MERCEDES Series 3.0 ,,,,300,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""3.0""}","{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""3.0""}"
33028,VOLVO V40 1.8 96-,VOLVO V40 1.8 ,,,,1996,,,,,,,,,"{""make"": ""VOLVO"", ""model"": ""V40"", ""engine"": ""1.8""}","{""make"": ""VOLVO"", ""model"": ""V40"", ""engine"": ""1.8""}"
33029,PEUGEOT 605 2.1D 90-,PEUGEOT 605 2.1D ,,,,1990,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""605"", ""engine"": ""2.1D""}","{""make"": ""PEUGEOT"", ""model"": ""605"", ""engine"": ""2.1D""}"
33030,PEUGEOT 405 1.9D 93-,PEUGEOT 405 1.9D ,,,,1993,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""405"", ""engine"": ""1.9D""}","{""make"": ""PEUGEOT"", ""model"": ""405"", ""engine"": ""1.9D""}"
33031,FIAT Seicento 1.1 98-,FIAT Seicento 1.1 ,,,,1998,,,,,,,,,"{""make"": ""FIAT"", ""model"": ""Seicento"", ""engine"": ""1.1""}","{""make"": ""FIAT"", ""model"": ""Seicento"", ""engine"": ""1.1""}"
33037,JAGUAR Sovereign 5.3 86-,JAGUAR Sovereign 5.3 ,,,,1986,,,,,,,,,"{""make"": ""JAGUAR"", ""model"": ""Sovereign"", ""engine"": ""5.3""}","{""make"": ""JAGUAR"", ""model"": ""Sovereign"", ""engine"": ""5.3""}"
33038,MERCEDES 200-Series 2.3 76-,MERCEDES Series 2.3 ,,,,200,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""2.3""}","{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""2.3""}"
33039,MERCEDES C-Series 1.8 94-,MERCEDES C-Series 1.8 ,,,,1994,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}","{""make"": ""MERCEDES"", ""model"": ""C-Series"", ""engine"": ""1.8""}"
33041,LANCIA Thema 2.4D 85-,LANCIA Thema 2.4D ,,,,1985,,,,,,,,,"{""make"": ""LANCIA"", ""model"": ""Thema"", ""engine"": ""2.4D""}","{""make"": ""LANCIA"", ""model"": ""Thema"", ""engine"": ""2.4D""}"
33045,BMW 5 2.0 96-,BMW 5 2.0 ,,,,1996,,,,,,,,,"{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""2.0""}","{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""2.0""}"
33046,CITROËN Berlingo 1.9D 97-,CITROËN Berlingo 1.9D ,,,,1997,,,,,,,,,"{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Berlingo"", ""engine"": ""1.9D""}","{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Berlingo"", ""engine"": ""1.9D""}"
33047,PEUGEOT Expert 2.0D 96-,PEUGEOT Expert 2.0D ,,,,1996,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""Expert"", ""engine"": ""2.0D""}","{""make"": ""PEUGEOT"", ""model"": ""Expert"", ""engine"": ""2.0D""}"
33048,CITROËN Xantia 1.9D 93-,CITROËN Xantia 1.9D ,,,,1993,,,,,,,,,"{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Xantia"", ""engine"": ""1.9D""}","{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Xantia"", ""engine"": ""1.9D""}"
33051,FORD Mondeo 1.8D 97-,FORD Mondeo 1.8D ,,,,1997,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Mondeo"", ""engine"": ""1.8D""}","{""make"": ""FORD"", ""model"": ""Mondeo"", ""engine"": ""1.8D""}"
33053,OPEL Corsa 1.0 93-,OPEL Corsa 1.0 ,,,,1993,,,,,,,,,"{""make"": ""OPEL"", ""model"": ""Corsa"", ""engine"": ""1.0""}","{""make"": ""OPEL"", ""model"": ""Corsa"", ""engine"": ""1.0""}"
33054,OPEL Astra 1.6 92-,OPEL Astra 1.6 ,,,,1992,,,,,,,,,"{""make"": ""OPEL"", ""model"": ""Astra"", ""engine"": ""1.6""}","{""make"": ""OPEL"", ""model"": ""Astra"", ""engine"": ""1.6""}"
33056,RENAULT Laguna 2.0 94-,RENAULT Laguna 2.0 ,,,,1994,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Laguna"", ""engine"": ""2.0""}","{""make"": ""RENAULT"", ""model"": ""Laguna"", ""engine"": ""2.0""}"
33057,RENAULT Espace 2.0 91-,RENAULT Espace 2.0 ,,,,1991,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Espace"", ""engine"": ""2.0""}","{""make"": ""RENAULT"", ""model"": ""Espace"", ""engine"": ""2.0""}"
33059,RENAULT Mascott 2.8D 99-,RENAULT Mascott 2.8D ,,,,1999,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Mascott"", ""engine"": ""2.8D""}","{""make"": ""RENAULT"", ""model"": ""Mascott"", ""engine"": ""2.8D""}"
33060,RENAULT Safrane 2.2D 97-,RENAULT Safrane 2.2D ,,,,1997,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Safrane"", ""engine"": ""2.2D""}","{""make"": ""RENAULT"", ""model"": ""Safrane"", ""engine"": ""2.2D""}"
33061,VW Polo 1.4 95-,VW Polo 1.4 ,,,,1995,,,,,,,,,"{""make"": ""VW"", ""model"": ""Polo"", ""engine"": ""1.4""}","{""make"": ""VW"", ""model"": ""Polo"", ""engine"": ""1.4""}"
33063,VOLVO 800 2.4 92-,VOLVO 800 2.4 ,,,,1992,,,,,,,,,"{""make"": ""VOLVO"", ""model"": ""800"", ""engine"": ""2.4""}","{""make"": ""VOLVO"", ""model"": ""800"", ""engine"": ""2.4""}"
33064,VOLVO 900 2.3 91-,VOLVO 900 2.3 ,,,,1991,,,,,,,,,"{""make"": ""VOLVO"", ""model"": ""900"", ""engine"": ""2.3""}","{""make"": ""VOLVO"", ""model"": ""900"", ""engine"": ""2.3""}"
33065,VOLVO 900 2.3 91-,VOLVO 900 2.3 ,,,,1991,,,,,,,,,"{""make"": ""VOLVO"", ""model"": ""900"", ""engine"": ""2.3""}","{""make"": ""VOLVO"", ""model"": ""900"", ""engine"": ""2.3""}"
33067,MERCEDES 190-Series 1.8 83-,MERCEDES Series 1.8 ,,,,190,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""1.8""}","{""make"": ""MERCEDES"", ""model"": ""Series"", ""engine"": ""1.8""}"
33068,PEUGEOT 205 1.8D 88-,PEUGEOT 205 1.8D ,,,,1988,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""205"", ""engine"": ""1.8D""}","{""make"": ""PEUGEOT"", ""model"": ""205"", ""engine"": ""1.8D""}"
33069,VW Golf 1.3 84-,VW Golf 1.3 ,,,,1984,,,,,,,,,"{""make"": ""VW"", ""model"": ""Golf"", ""engine"": ""1.3""}","{""make"": ""VW"", ""model"": ""Golf"", ""engine"": ""1.3""}"
33070,VW Passat 1.6D 88-,VW Passat 1.6D ,,,,1988,,,,,,,,,"{""make"": ""VW"", ""model"": ""Passat"", ""engine"": ""1.6D""}","{""make"": ""VW"", ""model"": ""Passat"", ""engine"": ""1.6D""}"
33071,VW Passat 1.8 88-,VW Passat 1.8 ,,,,1988,,,,,,,,,"{""make"": ""VW"", ""model"": ""Passat"", ""engine"": ""1.8""}","{""make"": ""VW"", ""model"": ""Passat"", ""engine"": ""1.8""}"
33072,BMW 7 2.8 94-,BMW 7 2.8 ,,,,1994,,,,,,,,,"{""make"": ""BMW"", ""model"": ""7"", ""engine"": ""2.8""}","{""make"": ""BMW"", ""model"": ""7"", ""engine"": ""2.8""}"
33075,MERCEDES E-Series 2.0 96-,MERCEDES E-Series 2.0 ,,,,1996,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""E-Series"", ""engine"": ""2.0""}","{""make"": ""MERCEDES"", ""model"": ""E-Series"", ""engine"": ""2.0""}"
33076,OPEL Vectra 1.6 96-,OPEL Vectra 1.6 ,,,,1996,,,,,,,,,"{""make"": ""OPEL"", ""model"": ""Vectra"", ""engine"": ""1.6""}","{""make"": ""OPEL"", ""model"": ""Vectra"", ""engine"": ""1.6""}"
33077,PEUGEOT 406 2.0D 96-,PEUGEOT 406 2.0D ,,,,1996,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""406"", ""engine"": ""2.0D""}","{""make"": ""PEUGEOT"", ""model"": ""406"", ""engine"": ""2.0D""}"
33078,VW Sharan 1.9D 96-,VW Sharan 1.9D ,,,,1996,,,,,,,,,"{""make"": ""VW"", ""model"": ""Sharan"", ""engine"": ""1.9D""}","{""make"": ""VW"", ""model"": ""Sharan"", ""engine"": ""1.9D""}"
33079,RENAULT TRUCK Kerax 97-,RENAULT TRUCK Kerax ,,,,1997,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""TRUCK"", ""engine"": ""Kerax""}","{""make"": ""RENAULT"", ""model"": ""TRUCK"", ""engine"": ""Kerax""}"
33080,VOLVO TRUCK  F 10 77-,VOLVO TRUCK  F 10 ,,,,1977,,,,,,,,,"{""make"": ""VOLVO"", ""model"": ""TRUCK"", ""engine"": """"}","{""make"": ""VOLVO"", ""model"": ""TRUCK"", ""engine"": """"}"
33081,AUDI A4 1.6 95-,AUDI A4 1.6 ,,,,1995,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""1.6""}","{""make"": ""AUDI"", ""model"": ""A4"", ""engine"": ""1.6""}"
33082,AUDI 80 1.9D 92-,AUDI 80 1.9D ,,,,1992,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""80"", ""engine"": ""1.9D""}","{""make"": ""AUDI"", ""model"": ""80"", ""engine"": ""1.9D""}"
33083,AUDI 100 2.3 82-,AUDI 100 2.3 ,,,,1982,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""100"", ""engine"": ""2.3""}","{""make"": ""AUDI"", ""model"": ""100"", ""engine"": ""2.3""}"
33085,MERCEDES Vito 2.3D 96-,MERCEDES Vito 2.3D ,,,,1996,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""Vito"", ""engine"": ""2.3D""}","{""make"": ""MERCEDES"", ""model"": ""Vito"", ""engine"": ""2.3D""}"
33086,RENAULT Scenic 1.9D 96-,RENAULT Scenic 1.9D ,,,,1996,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Scenic"", ""engine"": ""1.9D""}","{""make"": ""RENAULT"", ""model"": ""Scenic"", ""engine"": ""1.9D""}"
33087,RENAULT Espace 2.2D 97-,RENAULT Espace 2.2D ,,,,1997,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Espace"", ""engine"": ""2.2D""}","{""make"": ""RENAULT"", ""model"": ""Espace"", ""engine"": ""2.2D""}"
33092,PEUGEOT 106 1.1 96-,PEUGEOT 106 1.1 ,,,,1996,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""106"", ""engine"": ""1.1""}","{""make"": ""PEUGEOT"", ""model"": ""106"", ""engine"": ""1.1""}"
33093,CITROËN Saxo 1.1 96-,CITROËN Saxo 1.1 ,,,,1996,,,,,,,,,"{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Saxo"", ""engine"": ""1.1""}","{""make"": ""CITRO\u00c3\u2039N"", ""model"": ""Saxo"", ""engine"": ""1.1""}"
33094,SCANIA 4-Series 96-,SCANIA 4-Series ,,,,1996,,,,,,,,,"{""make"": ""SCANIA"", ""model"": ""4-Series"", ""engine"": """"}","{""make"": ""SCANIA"", ""model"": ""4-Series"", ""engine"": """"}"
33096,FORD Escort 1.8D 91-,FORD Escort 1.8D ,,,,1991,,,,,,,,,"{""make"": ""FORD"", ""model"": ""Escort"", ""engine"": ""1.8D""}","{""make"": ""FORD"", ""model"": ""Escort"", ""engine"": ""1.8D""}"
33097,JAGUAR XJ 4.0 86-,JAGUAR XJ 4.0 ,,,,1986,,,,,,,,,"{""make"": ""JAGUAR"", ""model"": ""XJ"", ""engine"": ""4.0""}","{""make"": ""JAGUAR"", ""model"": ""XJ"", ""engine"": ""4.0""}"
33098,Fendt Vario,Fendt Vario,,,,,,,,,,,,,"{""make"": ""Fendt"", ""model"": ""Vario"", ""engine"": """"}","{""make"": ""Fendt"", ""model"": ""Vario"", ""engine"": """"}"
33099,PEUGEOT 306 2.0D 93-,PEUGEOT 306 2.0D ,,,,1993,,,,,,,,,"{""make"": ""PEUGEOT"", ""model"": ""306"", ""engine"": ""2.0D""}","{""make"": ""PEUGEOT"", ""model"": ""306"", ""engine"": ""2.0D""}"
33100,JAGUAR XJ 3.2 86-,JAGUAR XJ 3.2 ,,,,1986,,,,,,,,,"{""make"": ""JAGUAR"", ""model"": ""XJ"", ""engine"": ""3.2""}","{""make"": ""JAGUAR"", ""model"": ""XJ"", ""engine"": ""3.2""}"
33103,MAN L 2000 93-,MAN L 2000 ,,,,1993,,,,,,,,,"{""make"": ""MAN"", ""model"": ""L"", ""engine"": ""2000""}","{""make"": ""MAN"", ""model"": ""L"", ""engine"": ""2000""}"
33104,OPEL Omega 2.0 94-,OPEL Omega 2.0 ,,,,1994,,,,,,,,,"{""make"": ""OPEL"", ""model"": ""Omega"", ""engine"": ""2.0""}","{""make"": ""OPEL"", ""model"": ""Omega"", ""engine"": ""2.0""}"
33109,BMW 5 2.5D 96-,BMW 5 2.5D ,,,,1996,,,,,,,,,"{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""2.5D""}","{""make"": ""BMW"", ""model"": ""5"", ""engine"": ""2.5D""}"
33111,BMW 3 1.6 91-,BMW 3 1.6 ,,,,1991,,,,,,,,,"{""make"": ""BMW"", ""model"": ""3"", ""engine"": ""1.6""}","{""make"": ""BMW"", ""model"": ""3"", ""engine"": ""1.6""}"
33113,VOLVO TRUCK  FH 12 93-,VOLVO TRUCK  FH 12 ,,,,1993,,,,,,,,,"{""make"": ""VOLVO"", ""model"": ""TRUCK"", ""engine"": """"}","{""make"": ""VOLVO"", ""model"": ""TRUCK"", ""engine"": """"}"
33114,VW Golf 1.4 98-,VW Golf 1.4 ,,,,1998,,,,,,,,,"{""make"": ""VW"", ""model"": ""Golf"", ""engine"": ""1.4""}","{""make"": ""VW"", ""model"": ""Golf"", ""engine"": ""1.4""}"
33115,DAF 95 XF 97-,DAF 95 XF ,,,,1997,,,,,,,,,"{""make"": ""DAF"", ""model"": ""95"", ""engine"": ""XF""}","{""make"": ""DAF"", ""model"": ""95"", ""engine"": ""XF""}"
33116,DAF XF/CF 2000-,DAF XF/CF ,,,,2000,,,,,,,,,"{""make"": ""DAF"", ""model"": ""XF/CF"", ""engine"": """"}","{""make"": ""DAF"", ""model"": ""XF/CF"", ""engine"": """"}"
33117,DAF 95 XF 97-,DAF 95 XF ,,,,1997,,,,,,,,,"{""make"": ""DAF"", ""model"": ""95"", ""engine"": ""XF""}","{""make"": ""DAF"", ""model"": ""95"", ""engine"": ""XF""}"
33118,MAN TGA 00-,MAN TGA ,,,,2000,,,,,,,,,"{""make"": ""MAN"", ""model"": ""TGA"", ""engine"": """"}","{""make"": ""MAN"", ""model"": ""TGA"", ""engine"": """"}"
33119,BMW X3 2.0D 04-,BMW X3 2.0D ,,,,2004,,,,,,,,,"{""make"": ""BMW"", ""model"": ""X3"", ""engine"": ""2.0D""}","{""make"": ""BMW"", ""model"": ""X3"", ""engine"": ""2.0D""}"
33120,RENAULT Scenic 1.9D 96-,RENAULT Scenic 1.9D ,,,,1996,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Scenic"", ""engine"": ""1.9D""}","{""make"": ""RENAULT"", ""model"": ""Scenic"", ""engine"": ""1.9D""}"
33121,NISSAN Almera 1.4 96-,NISSAN Almera 1.4 ,,,,1996,,,,,,,,,"{""make"": ""NISSAN"", ""model"": ""Almera"", ""engine"": ""1.4""}","{""make"": ""NISSAN"", ""model"": ""Almera"", ""engine"": ""1.4""}"
33122,NISSAN Primera 2.0D 97-,NISSAN Primera 2.0D ,,,,1997,,,,,,,,,"{""make"": ""NISSAN"", ""model"": ""Primera"", ""engine"": ""2.0D""}","{""make"": ""NISSAN"", ""model"": ""Primera"", ""engine"": ""2.0D""}"
33123,MAZDA 626 2.0 92-,MAZDA 626 2.0 ,,,,1992,,,,,,,,,"{""make"": ""MAZDA"", ""model"": ""626"", ""engine"": ""2.0""}","{""make"": ""MAZDA"", ""model"": ""626"", ""engine"": ""2.0""}"
33125,MAZDA Premacy 1.8 99-,MAZDA Premacy 1.8 ,,,,1999,,,,,,,,,"{""make"": ""MAZDA"", ""model"": ""Premacy"", ""engine"": ""1.8""}","{""make"": ""MAZDA"", ""model"": ""Premacy"", ""engine"": ""1.8""}"
33127,MERCEDES A-Series 1.4 98-,MERCEDES A-Series 1.4 ,,,,1998,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""A-Series"", ""engine"": ""1.4""}","{""make"": ""MERCEDES"", ""model"": ""A-Series"", ""engine"": ""1.4""}"
33128,MERCEDES A-Series 1.4 98-,MERCEDES A-Series 1.4 ,,,,1998,,,,,,,,,"{""make"": ""MERCEDES"", ""model"": ""A-Series"", ""engine"": ""1.4""}","{""make"": ""MERCEDES"", ""model"": ""A-Series"", ""engine"": ""1.4""}"
33129,OPEL Zafira 2.0D 99-,OPEL Zafira 2.0D ,,,,1999,,,,,,,,,"{""make"": ""OPEL"", ""model"": ""Zafira"", ""engine"": ""2.0D""}","{""make"": ""OPEL"", ""model"": ""Zafira"", ""engine"": ""2.0D""}"
33130,SAAB 9-3 2.0 98-,SAAB 9-3 2.0 ,,,,1998,,,,,,,,,"{""make"": ""SAAB"", ""model"": ""9-3"", ""engine"": ""2.0""}","{""make"": ""SAAB"", ""model"": ""9-3"", ""engine"": ""2.0""}"
33131,VW Passat 1.9D 97-,VW Passat 1.9D ,,,,1997,,,,,,,,,"{""make"": ""VW"", ""model"": ""Passat"", ""engine"": ""1.9D""}","{""make"": ""VW"", ""model"": ""Passat"", ""engine"": ""1.9D""}"
33132,AUDI A8 4.2 95-,AUDI A8 4.2 ,,,,1995,,,,,,,,,"{""make"": ""AUDI"", ""model"": ""A8"", ""engine"": ""4.2""}","{""make"": ""AUDI"", ""model"": ""A8"", ""engine"": ""4.2""}"
33133,DACIA Logan 1.4 05-,DACIA Logan 1.4 ,,,,2005,,,,,,,,,"{""make"": ""DACIA"", ""model"": ""Logan"", ""engine"": ""1.4""}","{""make"": ""DACIA"", ""model"": ""Logan"", ""engine"": ""1.4""}"
33134,RENAULT Laguna 1.9D 94-,RENAULT Laguna 1.9D ,,,,1994,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Laguna"", ""engine"": ""1.9D""}","{""make"": ""RENAULT"", ""model"": ""Laguna"", ""engine"": ""1.9D""}"
33135,RENAULT Clio 1.2 90-,RENAULT Clio 1.2 ,,,,1990,,,,,,,,,"{""make"": ""RENAULT"", ""model"": ""Clio"", ""engine"": ""1.2""}","{""make"": ""RENAULT"", ""model"": ""Clio"", ""engine"": ""1.2""}"
33136,CHRYSLER Voyager 2.4 95-,CHRYSLER Voyager 2.4 ,,,,1995,,,,,,,,,"{""make"": ""CHRYSLER"", ""model"": ""Voyager"", ""engine"": ""2.4""}","{""make"": ""CHRYSLER"", ""model"": ""Voyager"", ""engine"": ""2.4""}"
33137,NISSAN Almera 1.4 96-,NISSAN Almera 1.4 ,,,,1996,,,,,,,,,"{""make"": ""NISSAN"", ""model"": ""Almera"", ""engine"": ""1.4""}","{""make"": ""NISSAN"", ""model"": ""Almera"", ""engine"": ""1.4""}"
